0;90;-1.236375;-1.6600;0.6900;9.6400;-0.1875;17.0000;-112.5000;17.2500;-13.7500;-17.5625;-0.8400;-0.7700;-0.0200;110.7500;-4.0625;-9.6875;9392;1459;287;-13342;
0;90;-1.236375;-1.9900;0.5500;9.5800;5.3125;25.3125;0.3750;20.0000;-8.8750;-14.8750;-2.7300;0.1600;1.0900;115.3750;-3.3125;-11.6875;8703;1668;500;-13772;
0;90;-1.236375;-1.9900;1.3900;9.4900;33.5625;-74.2500;195.0000;17.7500;-9.5625;-14.0000;-3.6100;-1.3400;-2.2300;105.6250;-8.3125;-11.7500;9822;2050;82;-12952;
0;90;-1.236375;-0.2500;2.0500;9.5800;12.6250;-149.7500;297.4375;15.0000;-13.5625;-12.0000;0.4500;-4.1000;-2.9300;77.1250;-12.0625;-1.4375;12489;1623;-702;-10456;
0;90;-1.236375;1.5500;1.7600;9.5200;15.8750;-41.7500;333.0000;4.3750;-16.8750;-15.0625;-1.5600;-4.3100;0.3100;49.2500;-10.5000;9.0625;14595;863;-1721;-7190;
0;90;-1.236375;2.9700;0.9000;9.3000;-7.1250;-41.4375;54.3750;-7.8750;-15.6875;-18.1875;3.7100;-1.0300;-0.4900;35.5625;-5.5625;17.6250;15385;2;-2580;-5009;
0;90;-1.236375;3.0300;0.8500;9.2800;-28.1250;6.0625;-41.8125;-8.3750;-12.6875;-17.8750;1.8800;-0.1600;1.2000;37.2500;-5.2500;18.0000;15316;-133;-2668;-5170;
0;90;-1.236375;2.1000;1.2300;9.4900;-109.0625;35.8125;-291.8125;-7.7500;-12.6875;-19.5625;-3.2000;-4.9400;3.4600;51.3125;-7.3750;12.3750;14651;167;-2047;-7041;
0;90;-1.236375;0.6100;0.8600;9.7400;-71.0625;72.6875;-336.2500;0.0625;-12.3750;-22.3750;-1.5100;-6.9000;2.9800;81.8125;-5.0625;3.5625;12655;199;-1009;-10355;
0;90;-1.236375;-0.6900;0.7100;9.7500;-87.4375;-95.7500;-145.5625;9.6875;-7.2500;-24.0625;0.8600;-1.2800;-1.0400;102.3125;-4.1250;-4.0625;10406;1006;-119;-12614;
0;90;-1.236375;-0.7500;0.0000;9.7700;-3.7500;20.1875;-119.3125;14.3750;-0.5000;-26.5000;-3.8700;0.4800;0.2700;114.2500;0.0000;-4.3750;9024;509;316;-13661;
0;90;-1.236375;-0.6400;0.0700;9.7800;4.8750;-12.8125;75.3125;15.5625;2.1875;-27.0625;-2.2500;-0.0600;0.7800;113.8125;-0.4375;-3.7500;8935;488;239;-13722;
0;90;-1.236375;-0.5100;0.9400;9.7400;68.9375;-38.8125;152.7500;16.2500;1.0625;-28.0000;1.4500;-2.4000;0.8600;99.6875;-5.5000;-2.9375;10545;838;-329;-12507;
0;90;-1.236375;-0.0400;1.9500;9.6000;-4.9375;-25.4375;274.8125;17.0625;-9.5625;-28.0625;-4.6500;-2.2500;-2.6200;77.0000;-11.4375;-0.2500;12486;1409;-944;-10471;
0;90;-1.236375;0.8300;1.2200;9.6900;43.0625;12.4375;195.9375;11.5000;-20.0000;-28.6875;-1.6900;-2.6400;2.8700;52.2500;-7.1875;4.8125;14548;514;-1032;-7448;
0;90;-1.236375;1.5900;1.2300;9.5900;-46.6875;-69.0000;154.6250;2.8750;-23.5000;-28.0000;1.9500;-2.0700;1.0700;35.9375;-7.3125;9.3125;15445;653;-1538;-5206;
0;90;-1.236375;1.8100;1.1700;9.5600;-0.3125;-10.5625;42.3125;-5.2500;-23.3750;-29.0000;0.0800;0.2800;-2.5100;29.9375;-7.0000;10.6250;15729;560;-1727;-4213;
0;90;-1.236375;1.7300;1.0200;9.5900;-45.4375;-5.0000;-164.5000;-6.2500;-21.8750;-28.1875;6.2200;-0.3900;-1.9700;33.6875;-6.0625;10.1875;15597;398;-1647;-4722;
0;90;-1.236375;0.6700;0.5400;9.7600;-41.8750;64.8750;-396.8750;-2.5625;-22.2500;-28.8750;-0.9700;-8.8100;1.6600;69.0000;-3.1875;3.9375;13785;-19;-840;-8815;
0;90;-1.236375;-0.7400;0.0200;9.7700;-134.5000;9.8750;-378.3125;11.0000;-16.0000;-28.0000;-2.8700;-6.1500;6.6300;103.5000;-0.1250;-4.3125;10496;581;198;-12566;
0;90;-1.236375;-1.0400;-0.0900;9.7500;-4.8125;-55.8750;-70.6875;21.5625;-3.1875;-26.6875;-3.5200;2.0100;-0.5900;119.7500;0.5000;-6.0625;8244;774;534;-14128;
0;90;-1.236375;-1.0200;0.0000;9.7500;1.7500;3.2500;112.6250;21.5000;-1.6875;-28.0000;-3.0500;0.6100;-1.1800;115.6250;0.0000;-5.9375;8715;725;451;-13848;
0;90;-1.236375;-0.9500;0.4300;9.7500;39.2500;39.6250;157.3125;21.0625;-2.7500;-28.0000;-1.9000;0.5900;0.6500;103.2500;-2.5000;-5.5625;10156;848;212;-12827;
0;90;-1.236375;-0.6400;1.3700;9.6800;18.0000;-8.3125;402.6250;19.6875;-8.2500;-26.6875;-5.2400;-4.3900;-1.3700;78.1250;-7.6250;-4.3750;12682;1242;-197;-10297;
0;90;-1.236375;1.5400;0.7600;9.6500;0.3750;-68.4375;407.4375;11.5625;-18.0625;-28.5625;3.8400;-4.7500;0.1000;39.8750;-4.8125;8.6875;15341;221;-1409;-5573;
0;90;-1.236375;2.0300;0.4100;9.5800;10.6875;-26.6875;21.1875;-2.3750;-18.8750;-28.0000;-0.4400;-0.0800;-0.7700;24.1250;-2.1875;11.8750;15933;-47;-1725;-3406;
0;90;-1.236375;2.1700;0.2300;9.5600;-33.3125;-26.1250;-28.9375;-4.6875;-17.5625;-27.5000;1.2600;-0.3900;1.2100;25.6250;-1.3750;12.7500;15874;-213;-1823;-3616;
0;90;-1.236375;2.3000;0.7300;9.5000;-3.8750;-24.0000;-179.8750;-4.7500;-16.7500;-30.0000;11.1300;-0.7900;-7.6800;33.3750;-4.3750;13.5625;15570;33;-2033;-4677;
0;90;-1.236375;1.3100;0.4700;9.7000;-81.4375;89.3750;-418.2500;-0.7500;-18.2500;-29.7500;-1.7200;-8.4900;0.1000;68.6875;-2.8125;7.6875;13490;-293;-1137;-9223;
0;90;-1.236375;-0.4000;-0.3800;9.7900;-64.3125;85.7500;-316.0625;14.2500;-8.7500;-30.0000;-5.8700;-0.9900;5.0000;103.8125;2.2500;-2.3125;10099;67;461;-12893;
0;90;-1.236375;-1.0300;-0.6100;9.7300;-21.3125;4.6875;-14.5625;21.2500;3.5000;-27.8750;-1.8900;-0.5900;1.5700;113.9375;3.5625;-6.0625;8907;449;902;-13714;
0;90;-1.236375;-0.9400;-0.3900;9.7500;22.4375;-22.1875;56.3750;20.5000;5.0000;-28.5000;-1.0300;0.0400;-2.4300;111.3125;2.3125;-5.5000;9229;463;720;-13510;
0;90;-1.236375;-1.0000;0.2100;9.7500;79.1875;3.3750;233.8125;20.8750;2.5000;-29.0000;-7.9400;0.4300;-1.9300;100.1875;-1.1875;-5.8750;10496;761;406;-12551;
0;90;-1.236375;0.4800;1.2000;9.7200;-4.3750;-139.3125;437.9375;19.8750;-7.0625;-29.7500;-1.1400;-5.2600;-4.5600;66.0625;-7.0000;2.8125;13705;621;-892;-8913;
0;90;-1.236375;2.0800;0.8800;9.5400;60.5625;-46.4375;165.0000;4.0625;-18.3750;-31.2500;6.2800;-1.0700;-2.9000;39.0625;-5.3125;12.2500;15335;118;-1901;-5446;
0;90;-1.236375;2.4300;0.9600;9.4500;11.3125;1.6250;-19.1250;-3.8750;-21.6875;-30.0000;1.5700;-1.9300;0.8600;35.5000;-5.8125;14.3125;15459;151;-2203;-4957;
0;90;-1.236375;2.1800;1.0200;9.5000;-4.1250;-4.5625;-99.7500;-1.5625;-22.7500;-31.0000;5.7100;-1.9700;-0.7800;40.1875;-6.1250;12.8750;15266;176;-2027;-5591;
0;90;-1.236375;0.8300;0.8500;9.7300;-170.4375;73.8750;-476.5000;1.0000;-22.6875;-30.5625;-1.4400;-10.0300;-2.9600;70.3750;-4.9375;4.8125;13361;181;-978;-9431;
0;90;-1.236375;-0.8500;-0.7700;9.7300;-52.8750;1.9375;-362.3750;16.3750;-10.5625;-31.6875;-8.7200;-0.1100;1.7600;111.5000;4.5000;-5.0000;9203;229;941;-13520;
0;90;-1.236375;-1.0700;-0.9000;9.7000;3.1250;9.5625;-45.7500;22.8750;7.1875;-29.5000;-1.4300;0.5900;-0.9700;123.5625;5.3125;-6.2500;7724;437;1094;-14401;
0;90;-1.236375;-1.4200;-0.7300;9.6700;28.7500;35.6250;157.9375;23.6875;9.3750;-29.3750;-6.7500;-0.1900;3.4200;120.4375;4.3125;-8.3125;8109;731;1130;-14173;
0;90;-1.236375;-1.0000;0.6700;9.7300;79.9375;16.8750;374.6875;24.7500;-0.8750;-30.6875;-4.3300;-4.2800;-0.2100;95.0625;-3.9375;-5.8750;11035;1003;154;-12068;
0;90;-1.236375;0.5200;1.2900;9.7000;77.7500;43.3750;162.9375;22.8750;-10.0625;-30.3750;2.1900;-1.2900;-1.3000;67.3750;-7.5625;3.0625;13597;659;-972;-9066;
0;90;-1.236375;1.1400;1.2600;9.6500;13.3750;-56.5625;20.6875;12.3750;-20.0000;-32.0625;1.7100;-0.6200;-1.4800;61.2500;-7.4375;6.6875;14044;424;-1366;-8317;
0;90;-1.236375;1.5200;1.4600;9.5700;11.3125;-20.6875;-34.6875;8.6875;-19.8750;-33.2500;0.8000;0.9100;-1.5100;63.5625;-8.6875;8.9375;13841;373;-1741;-8584;
0;90;-1.236375;1.7200;1.4000;9.5500;-39.5625;-17.6875;-203.7500;8.2500;-19.8750;-32.6875;7.1800;-2.0300;-3.4500;73.6875;-8.3750;10.0625;13025;81;-1869;-9761;
0;90;-1.236375;0.3100;0.2800;9.7900;-88.3750;166.0000;-412.1250;13.0625;-11.7500;-36.1875;0.5200;-8.5900;-1.1600;107.3125;-1.6875;1.8125;9701;-69;-350;-13199;
0;90;-1.236375;-0.6000;-1.4300;9.6800;-0.8125;81.6875;-304.7500;20.6875;-2.5625;-36.0625;-0.6800;-3.4100;5.2100;137.4375;8.3750;-3.5000;5924;40;1302;-15220;
0;90;-1.236375;-0.7100;-1.4200;9.6700;-23.0000;30.1875;-78.5625;19.1875;13.8750;-32.5625;-0.0400;1.1300;-0.2400;153.0625;8.3125;-4.1250;3800;305;1298;-15881;
0;90;-1.236375;-1.2300;-1.0400;9.6700;86.8125;25.1250;55.1875;18.7500;18.1875;-31.2500;-4.2900;1.9300;0.2700;155.5000;6.1250;-7.1875;3456;827;1076;-15958;
0;90;-1.236375;-1.4600;1.5300;9.5700;128.1250;-45.7500;358.0625;22.6875;9.7500;-32.8750;-7.1600;-3.6300;-0.6400;134.9375;-9.0625;-8.5625;6240;1634;-717;-15044;
0;90;-1.236375;0.3800;3.0100;9.3200;77.6250;8.9375;147.4375;18.1875;-15.5000;-35.7500;3.4900;-2.4700;-1.9800;108.5625;-17.8750;2.1875;9442;1224;-2261;-13140;
0;90;-1.236375;0.8600;2.8900;9.3200;-55.6875;25.3125;38.6250;17.7500;-21.5000;-35.5000;1.4700;-3.0100;3.7200;101.8125;-17.1875;5.0625;10202;974;-2364;-12563;
0;90;-1.236375;0.8100;2.8900;9.3300;-20.6250;-11.0000;-142.5000;13.6875;-23.3750;-38.5625;2.3400;-0.1000;-5.0300;109.0000;-17.1875;4.7500;9396;857;-2393;-13179;
0;90;-1.236375;0.1800;0.7600;9.7700;-123.0000;54.6875;-355.3125;18.7500;-17.3750;-38.8750;-0.2800;-5.2700;-0.6000;134.4375;-4.4375;1.0625;6338;102;-651;-15094;
0;90;-1.236375;-1.2800;-0.8100;9.6800;-140.2500;65.8750;-334.3125;26.0625;4.0625;-36.5625;-4.6800;-2.2600;3.5400;163.1250;4.8125;-7.5000;2391;968;837;-16158;
0;90;-1.236375;-1.4500;-1.4600;9.5800;20.8750;2.6250;-62.6875;22.7500;21.6875;-31.1875;-2.5700;2.6000;0.3700;178.7500;8.6875;-8.5000;171;1213;1247;-16290;
0;90;-1.236375;-1.8400;-0.4100;9.6200;84.5000;-27.0625;179.6875;23.8750;22.5625;-30.0000;-1.9700;-1.2200;4.4600;172.5625;2.4375;-10.8125;1049;1524;445;-16273;
0;90;-1.236375;-0.8800;1.4500;9.6500;-58.4375;-141.6875;325.2500;29.0000;12.2500;-30.7500;-0.0100;-7.3200;4.3500;146.1875;-8.5000;-5.1250;4745;1061;-949;-15617;
0;90;-1.236375;1.0300;2.8400;9.3200;45.3750;-40.5625;111.6875;25.5625;-4.5000;-33.2500;4.7400;-1.1600;-6.1600;128.1875;-16.9375;6.0625;7064;262;-2548;-14559;
0;90;-1.236375;1.4200;2.7800;9.2900;45.0000;5.6875;-18.4375;22.6875;-11.5625;-32.3750;-0.8300;-0.9900;0.2100;125.5625;-16.6250;8.3125;7392;3;-2647;-14380;
0;90;-1.236375;1.7300;2.8000;9.2300;-47.5000;-32.7500;-51.9375;21.2500;-11.6875;-32.5000;5.4700;-1.6800;-3.3400;127.1250;-16.8750;10.1250;7182;-257;-2787;-14457;
0;90;-1.236375;1.0600;1.1700;9.6700;-231.7500;40.3750;-472.1250;22.0000;-8.6875;-33.5000;-1.7700;-11.8900;3.1600;154.1875;-6.8750;6.1875;4285;-680;-1456;-15732;
0;90;-1.236375;-0.7600;0.0700;9.7700;-135.8125;4.9375;-304.7500;18.6875;16.0625;-31.8750;-6.4500;0.8400;-1.3100;189.0000;-0.3750;-4.4375;-880;611;-313;-16346;
0;90;-1.236375;-1.0700;-0.9500;9.7000;-0.8750;-52.1250;-6.2500;10.0000;29.6875;-27.1875;-0.9400;0.4500;-0.2000;197.0625;5.5625;-6.2500;-2421;1078;644;-16155;
0;90;-1.236375;-1.1700;-0.7200;9.7000;19.5625;8.5000;85.3750;9.7500;30.0625;-28.5000;0.2700;-0.2600;1.6500;191.4375;4.2500;-6.8750;-1750;1027;540;-16249;
0;90;-1.236375;-1.1500;1.0300;9.6800;106.2500;-23.5625;326.1875;11.1875;29.0625;-28.5625;-3.9900;-2.1700;-1.8100;174.1250;-6.0625;-6.6875;382;1105;-664;-16329;
0;90;-1.236375;0.8600;2.3200;9.4800;119.6250;60.3750;378.3125;20.3750;16.5625;-33.7500;1.5500;-5.2100;-1.3600;140.9375;-13.7500;5.0000;4927;-94;-1963;-15501;
0;90;-1.236375;1.6200;2.7500;9.2600;31.1250;4.7500;120.6875;20.0625;-3.5000;-36.7500;5.2400;-2.2500;-0.0800;121.1250;-16.5625;9.5000;7790;-49;-2678;-14162;
0;90;-1.236375;1.9100;2.5500;9.2700;-45.1875;-20.8125;-46.6875;19.0000;-9.0625;-35.0625;1.2800;-3.1700;2.7000;120.0000;-15.3750;11.2500;8134;-279;-2722;-13957;
0;90;-1.236375;1.7200;2.4800;9.3200;-126.4375;0.3750;-313.6875;16.7500;-5.8750;-35.7500;4.6500;-3.2400;-7.2200;134.6875;-14.8750;10.1250;6631;-539;-2648;-14736;
0;90;-1.236375;0.4300;0.7400;9.7600;-117.6875;62.5000;-350.6875;15.6875;-1.5000;-37.5000;1.7200;-6.7100;-1.1600;161.7500;-5.0625;3.7500;2593;-415;-803;-16152;
0;90;-1.236375;-1.0100;-0.4800;9.7400;-66.6250;0.8750;-140.8125;12.0625;17.1875;-31.3750;-3.2900;0.7700;3.7200;190.2500;2.8125;-5.8750;-1280;875;225;-16309;
0;90;-1.236375;-1.2600;-0.5200;9.7100;17.6250;12.7500;36.5625;7.2500;25.0000;-28.7500;-0.5200;0.5700;0.3300;192.3125;3.0625;-7.3750;-1805;1081;353;-16245;
0;90;-1.236375;-1.7300;0.5400;9.6300;142.1875;43.3750;233.3750;6.6875;25.5000;-29.5625;-9.8100;-0.0100;4.7900;182.2500;-3.1875;-10.1875;-634;1403;-257;-16309;
0;90;-1.236375;0.3800;1.8500;9.6200;40.6875;-71.6875;406.3125;13.5625;17.0000;-32.2500;3.8000;-9.4400;3.3800;147.6875;-10.8750;2.1875;4005;260;-1500;-15814;
0;90;-1.236375;2.0100;2.5300;9.2500;-7.3125;-57.8750;140.6875;15.5000;10.8750;-33.2500;5.8900;-2.9200;-1.0800;128.5625;-15.4375;11.2500;7007;-522;-2667;-14559;
0;90;-1.236375;2.0100;3.0100;9.1100;11.7500;-6.8750;-7.4375;13.5625;1.5000;-37.0000;2.2400;-0.1200;-4.9800;290.9375;-18.3125;11.8125;-13255;-3066;-38;-9128;
0;90;-1.236375;1.1500;2.6000;9.3800;-93.8125;30.9375;-267.2500;14.0000;-1.5000;-38.5000;6.8500;-2.8200;-5.0700;302.3125;-15.4375;6.6875;-14000;-2529;-178;-8125;
0;90;-1.236375;-0.3300;1.4600;9.6900;-46.0000;37.6250;-318.7500;12.1875;10.5625;-35.5625;4.1800;-2.3500;-1.0000;329.5625;-8.5625;-1.8750;-15641;-1202;-525;-4699;
0;90;-1.236375;-1.2500;0.5200;9.7100;-50.7500;0.3750;-162.8750;8.0625;18.1875;-33.6875;-5.1200;2.3300;1.0000;350.6250;-3.8125;-7.3125;-16287;-462;-1092;-1327;
0;90;-1.236375;-1.3400;0.3200;9.7000;40.6250;50.9375;-6.3125;1.5000;19.2500;-32.8750;-2.1900;1.3500;1.3100;354.2500;-1.8750;-7.8125;-16323;-215;-1135;-812;
0;90;-1.236375;-0.7200;1.6900;9.6300;42.0000;-120.1250;327.5000;5.5000;20.5625;-32.8750;-0.3800;-5.0900;0.2300;335.6250;-9.9375;-4.1875;-16027;-1145;-1077;-3014;
0;90;-1.236375;1.1900;2.9000;9.2800;69.0625;-54.3125;196.5000;8.5000;11.7500;-37.3750;3.6200;-2.5500;-3.4700;310.6250;-17.3750;7.0000;-14814;-2541;-179;-6520;
0;90;-1.236375;1.7600;3.1100;9.1200;19.7500;29.3125;30.2500;7.0000;3.3750;-37.8750;2.4400;-1.5700;-1.8100;302.0000;-18.8125;10.3125;-14105;-3041;67;-7761;
0;90;-1.236375;1.5500;3.1500;9.1500;-20.6250;-0.1875;-55.1250;7.6875;1.5000;-37.6875;3.8500;-0.9300;-1.1900;302.8750;-19.1875;9.4375;-14144;-3037;-89;-7692;
0;90;-1.236375;0.8200;2.9000;9.3300;-60.8125;-24.5625;-237.7500;8.8750;3.0000;-38.5000;6.2900;-1.1100;-9.2000;315.8125;-17.2500;4.7500;-14996;-2538;-279;-6085;
0;90;-1.236375;-0.6500;0.0000;9.7800;100.1875;274.2500;-290.2500;7.3750;12.5000;-36.8750;-3.8400;-1.9100;0.7700;348.1875;0.0000;-3.8125;-16249;142;-153;-2086;
0;90;-1.236375;-1.0800;-0.8400;9.7000;-11.3750;138.9375;-122.6875;1.5000;20.5625;-32.5625;-2.6700;2.5200;0.0400;3.3750;4.9375;-6.3125;-16351;664;-743;305;
0;90;-1.236375;-1.7100;-0.6400;9.6300;57.8750;40.5000;125.7500;-4.0000;24.6875;-31.5000;-3.5100;2.2100;1.1000;3.6250;3.8125;-10.0000;-16299;593;-1395;688;
0;90;-1.236375;-1.1100;1.1800;9.6700;90.4375;-153.5625;300.0000;0.5000;23.2500;-34.0000;-0.2500;-1.6100;-2.5800;345.1250;-6.9375;-6.5000;-16191;-862;-1051;-2106;
0;90;-1.236375;0.9300;2.5800;9.4100;61.3125;-65.8125;213.8750;3.5000;19.5625;-36.7500;8.0700;-4.4000;0.3100;320.0000;-15.3125;5.4375;-15243;-2317;-2;-5542;
0;90;-1.236375;1.4400;2.6700;9.3200;-84.6250;1.0000;-33.7500;5.2500;11.1875;-42.0000;5.2000;-6.1000;4.5200;315.0625;-15.9375;8.4375;-14919;-2662;231;-6224;
0;90;-1.236375;1.0300;2.6600;9.3700;-36.6875;1.8750;-171.4375;4.1875;12.2500;-40.5625;1.5400;-0.9600;-3.1900;326.4375;-15.8750;6.0625;-15439;-2458;212;-4899;
0;90;-1.236375;0.3900;1.8400;9.6200;-128.9375;-7.3750;-390.1250;1.2500;14.5000;-39.8750;8.5300;-6.7700;-4.9900;344.1875;-10.8125;2.3125;-16052;-1751;137;-2772;
0;90;-1.236375;-0.8500;-0.3500;9.7600;-128.5000;86.6250;-544.5625;-8.5625;21.5000;-36.2500;-1.0400;-7.7500;-3.2300;24.0625;2.0625;-5.0000;-16005;144;-764;3418;
